phi_LOS,f_D,f_D_dot,time
-4537703.82690353,-20688.9391953433,-20.4073120383546,460
-4558412.87134521,-20709.0444416795,-20.1052463361993,461
-4579141.72438231,-20728.8530371021,-19.8085954226553,462
-4599890.09296716,-20748.3685848452,-19.5155477430671,463
-4620657.6939054,-20767.6009382466,-19.2323534013703,464
-4641444.22843879,-20786.5345333833,-18.9335951367393,465
-4662249.42884599,-20805.2004072005,-18.6658738171682,466
-4683073.04215804,-20823.6133120516,-18.4129048511386,467
-4703914.77926007,-20841.7371020298,-18.1237899782136,468
-4724774.38037894,-20859.6011188701,-17.8640168402344,469
-4745651.5843326,-20877.2039536573,-17.6028347872198,470
-4766546.13569239,-20894.5513597969,-17.3474061395973,471
-4787457.7827555,-20911.6470631082,-17.0957033112645,472
-4808386.27798561,-20928.4952301132,-16.848167004995,473
-4829331.37779412,-20945.0998085076,-16.6045783944428,474
-4850292.8425004,-20961.4647062812,-16.3648977736011,475
-4871270.43624595,-20977.5937455511,-16.129039269872,476
-4892263.92692271,-20993.4906767588,-15.8969312077388,477
-4913273.08610035,-21009.1591776339,-15.6685008751228,478
-4934297.68895511,-21024.6028547622,-15.4436771282926,479
-4955337.51420081,-21039.8252456989,-15.2223909366876,480
-4976392.3440209,-21054.8298200928,-15.0045743938535,481
-4997461.96400164,-21069.6199807366,-14.7901606438681,482
-5018546.16306758,-21084.1990659451,-14.5790852084756,483
-5039644.73341769,-21098.5703501049,-14.3712841598317,484
-5060757.47046297,-21112.7370452816,-14.1666951766238,485
-5081884.17276616,-21126.702303187,-13.9652579054236,486
-5103024.64198177,-21140.4692156119,-13.7669124249369,487
-5124178.68279738,-21154.0408156151,-13.571600003168,488
-5145346.10287705,-21167.4200796708,-13.3792640557513,489
-5166526.71280518,-21180.6099281218,-13.1898484509438,490
-5187720.32603194,-21193.6132267658,-13.0032986439764,491
-5208926.75881984,-21206.4327878999,-12.8195611340925,492
-5230145.83019087,-21219.0713710319,-12.6385831320658,493
