phi_LOS,f_D,f_D_dot,time
-4881396.07301784,-17533.7177517461,-34.057433007285,475
-4898963.4899226,-17567.4169047605,-33.6991530144587,476
-4916564.2027976,-17600.7128749937,-33.2959702331573,477
-4934197.86232376,-17633.6595261591,-32.9466511653736,478
-4951864.07480345,-17666.2124796994,-32.5529535403475,479
-4969562.49964219,-17698.4248387329,-32.212359033525,480
-4987292.75240921,-17730.2527670255,-31.827928292565,481
-5005054.50100197,-17761.7485927604,-31.4958257349208,482
-5022847.37004613,-17792.869044153,-31.1204513926059,483
-5040671.03570215,-17823.6656560227,-30.7966118697077,484
-5058525.1314433,-17854.0957411518,-30.4300851291046,485
-5076409.34146477,-17884.2100214688,-30.1142803169787,486
-5094323.30788518,-17913.9664204149,-29.7563989460468,487
-5112266.72271384,-17943.4148286553,-29.4484082404524,488
-5130239.2365175,-17972.5138036571,-29.0989750018343,489
-5148240.54889872,-18001.3123812228,-28.7985775656998,490
-5166270.31867573,-18029.769777013,-28.4573957901448,491
-5184328.25283616,-18057.9341604272,-28.1643834142014,492
-5202414.01825528,-18085.7654191162,-27.8312586890534,493
-5220527.32909679,-18113.3108415129,-27.5454223966226,494
